USD,EUR,Euro,0.9008,10/1/2019,8:04:41
USD,FJD,Fiji Dollar,2.1139,10/1/2019,8:04:41
USD,GBP,British Pound,0.7983,10/1/2019,8:04:41
USD,GEL,Georgian Lari,2.8301,10/1/2019,8:04:41
USD,GHS,Ghanian Cedi,5.1337,10/1/2019,8:04:41
USD,GMD,Gambian Dalasi,46.8,10/1/2019,8:04:41
USD,GNF,Guinea Republic Franc,8738.2,10/1/2019,8:04:41
USD,GTQ,Guatemalan Quetzal,7.35,10/1/2019,8:04:41
USD,GYD,Guyana Dollar,202.07,10/1/2019,8:04:41
USD,HKD,Hong Kong Dollar,7.6909,10/1/2019,8:04:41
USD,HNL,Honduras Lempira,23.756,10/1/2019,8:04:41
USD,HRK,Croatian Kuna,6.5209,10/1/2019,8:04:41
USD,HTG,Haitian Gourde,89.165,10/1/2019,8:04:41
USD,HUF,Hungarian Forint,300.27,10/1/2019,8:04:41
USD,IDR,Indonesian Rupiah,13813,10/1/2019,8:04:41
USD,ILS,Israeli Shekel,3.3997,10/1/2019,8:04:41
USD,INR,Indian Rupee,69.05,10/1/2019,8:04:41
USD,IRR,Iranian Rial,41307,10/1/2019,8:04:41
USD,ISK,Iceland Krona,115.98,10/1/2019,8:04:41
USD,JMD,Jamaican Dollar,127.78,10/1/2019,8:04:41
USD,JOD,Jordanian Dinar,0.6844,10/1/2019,8:04:41
USD,JPY,Japanese Yen,106.09,10/1/2019,8:04:41
USD,KES,Kenyan Shilling,101.1,10/1/2019,8:04:41
USD,KGS,Kyrgyzstan Som,66.084,10/1/2019,8:04:41
USD,KHR,Cambodia Riel,3799,10/1/2019,8:04:41
USD,KMF,Comoros Frans,430.3,10/1/2019,8:04:41
USD,KPW,North Korean Won,127.85,10/1/2019,8:04:41
USD,KRW,South Korean Won,1147.9,10/1/2019,8:04:41
USD,KWD,Kuwaiti Dinar,0.2958,10/1/2019,8:04:41
USD,KYD,Cayman Island Dollar,0.7837,10/1/2019,8:04:41
USD,KZT,Kazakhstan Tenge,370.42,10/1/2019,8:04:41
USD,LAK,Laos Kip,8412,10/1/2019,8:04:41
USD,LBP,Lebanese Pound,1461.53,10/1/2019,8:04:41
USD,LKR,Sri Lanka Rupee,177.46,10/1/2019,8:04:41
USD,LSL,Lesotho Malati,14.3937,10/1/2019,8:04:41
USD,LYD,Libyan Dinar,1.3894,10/1/2019,8:04:41
USD,MAD,Moroccan Dirham,9.471,10/1/2019,8:04:41
USD,MDL,Moldovan Leu,16.8474,10/1/2019,8:04:41
USD,MGA,Madagascar Ariary,3503.65,10/1/2019,8:04:41
USD,MGF,Malagasy Franc,8999,10/1/2019,8:04:41
USD,MKD,Macedonia Denar,52.1,10/1/2019,8:04:41
USD,MMK,Myanmar Kyat,1504.755,10/1/2019,8:04:41
USD,MOP,Macau Pataca,7.6736,10/1/2019,8:04:41
USD,MRU,Mauritanian Ouguiya,35.9,10/1/2019,8:04:41
USD,MUR,Mauritius Rupee,35.29,10/1/2019,8:04:41
USD,MVR,Maldives Rufiyaa,14.75,10/1/2019,8:04:41
USD,MWK,Malawi Kwacha,698.34,10/1/2019,8:04:41
USD,MXN,Mexican Peso,19.32327,10/1/2019,8:04:41
USD,MYR,Malaysian Ringgit,4.011,10/1/2019,8:04:41
USD,MZN,Mozambique New Metical,57.509,10/1/2019,8:04:41
USD,NAD,Namibian Dollar,14.8054,10/1/2019,8:04:41
USD,NGN,Nigerian Naira,295.76,10/1/2019,8:04:41
USD,NIO,Nicaraguan Cordoba,31.54,10/1/2019,8:04:41
USD,NOK,Norwegian Kroner,8.9147,10/1/2019,8:04:41
USD,NPR,Nepalese Rupee,108.5,10/1/2019,8:04:41
USD,NZD,New Zealand Dollar,1.5668,10/1/2019,8:04:41
USD,OMR,Omani Rial,0.37556,10/1/2019,8:04:41
USD,PAB,Panamanian Balboa,0.952,10/1/2019,8:04:41
USD,PEN,Peruvian Nuevo Sol,3.2592,10/1/2019,8:04:41
USD,PGK,Papua New Guinea Kina,3.1825,10/1/2019,8:04:41
USD,PHP,Philippine Peso,50.4751,10/1/2019,8:04:41
USD,PKR,Pakistan Rupee,152.0344,10/1/2019,8:04:41
USD,PLN,Polish Zloty,3.9256,10/1/2019,8:04:41
USD,PYG,Paraguay Guarani,6067.8,10/1/2019,8:04:41
USD,QAR,Qatari Rial,3.5542,10/1/2019,8:04:41
USD,RON,Romanian Leu,4.2405,10/1/2019,8:04:41
USD,RSD,Serbian Dinar,102.314,10/1/2019,8:04:41
USD,RUB,Russian Rouble,61.77,10/1/2019,8:04:41
USD,RWF,Rwandan Franc,886.818,10/1/2019,8:04:41
USD,SAR,Saudi Riyal,3.6616,10/1/2019,8:04:41
USD,SBD,Solomon Islands Dollar,7.5304,10/1/2019,8:04:41
USD,SCR,Seychelles Rupee,12.634,10/1/2019,8:04:41
USD,SDD,Sudanese Dinar,196.71,10/1/2019,8:04:41
USD,SDP,Sudanese Pound,1992,10/1/2019,8:04:41
USD,SEK,Swedish Kronor,9.6342,10/1/2019,8:04:41
USD,SGD,Singapore Dollar,1.3563,10/1/2019,8:04:41
USD,SHP,St. Helena Pound,0.7986,10/1/2019,8:04:41
USD,SLL,Sierra Leone Leone,8670,10/1/2019,8:04:41
USD,SOS,Somali Shilling,565.5,10/1/2019,8:04:41
USD,SRD,Suriname Dollar,7.0521,10/1/2019,8:04:41
USD,STN,Sao Tomean Dobra,21.4,10/1/2019,8:04:41
USD,SVC,El Salvadorian Colon,8.604,10/1/2019,8:04:41
USD,SYP,Syrian Pound,427.8225,10/1/2019,8:04:41
USD,SZL,Swaziland Lilangeni,14.6072,10/1/2019,8:04:41
USD,THB,Thai Baht,30.01,10/1/2019,8:04:41
USD,TMM,Turkmenistan Manat,13980.4,10/1/2019,8:04:41
USD,TND,Tunisian Dinar,2.7632,10/1/2019,8:04:41
USD,TOP,Tongan Pa anga,2.1596,10/1/2019,8:04:41
USD,TRY,Turkish New Lira,5.384,10/1/2019,8:04:41
USD,TTD,Trinidad and Tobago Dollar,6.4876,10/1/2019,8:04:41
USD,TWD,Taiwanese Dollar,29.701,10/1/2019,8:04:41
USD,TZS,Tanzanian Shilling,2232,10/1/2019,8:04:41
USD,UGX,Ugandan Shilling,3586.47,10/1/2019,8:04:41
USD,UYU,Uruguayan Nuevo Peso,35.007,10/1/2019,8:04:41
USD,UZS,Uzbekistan Sum,8986.07,10/1/2019,8:04:41
USD,VEF,Venezuelan Bolivar Fuerte,244114.458,10/1/2019,8:04:41
USD,VND,Vietnamese Dong,22573,10/1/2019,8:04:41
USD,VUV,Vanuatu Vatu,112.06,10/1/2019,8:04:41
USD,WST,Samoan Tala,2.4714,10/1/2019,8:04:41
USD,XAF,CFA Franc,601.22,10/1/2019,8:04:41
USD,XCD,East Caribbean Dollar,2.5838,10/1/2019,8:04:41
USD,XOF,CFA Franc BCEAO,587.62,10/1/2019,8:04:41
USD,XPF,Central Polynesian Franc,106.3533,10/1/2019,8:04:41
USD,YER,Yemeni Rial,237.06,10/1/2019,8:04:41
USD,ZAR,South African Rand,14.8818,10/1/2019,8:04:41
